initial_lr: 0.002
decay_factor: 0.5
step_size: 5
patience: 15
epoch: 100
0,0.5246723890304565,0.5106008052825928,1.4649487733840942,0.002,0.705646812915802,0.38270309567451477,0.0833333358168602,0.04104335606098175,5.034795761108398,0.08887580782175064,0.07864583283662796
1,0.6344440579414368,0.6251418590545654,1.0907087326049805,0.002,0.7619472146034241,0.512167751789093,0.5598958134651184,0.5262733101844788,1.418135404586792,0.6799699068069458,0.4703125059604645
2,0.6761512756347656,0.6691481471061707,0.9668869376182556,0.002,0.7860392928123474,0.5691501498222351,0.6401041746139526,0.639961838722229,1.067581057548523,0.7594043612480164,0.504687488079071
3,0.7039310932159424,0.6984493732452393,0.8762431144714355,0.002,0.7967016696929932,0.60771244764328,0.6640625,0.6447335481643677,1.0403671264648438,0.7643835544586182,0.581250011920929
4,0.722575843334198,0.7176076173782349,0.8057155609130859,0.002,0.8066319227218628,0.637514054775238,0.5994791388511658,0.5774059891700745,1.231629729270935,0.6852723360061646,0.5307291746139526
5,0.7766379714012146,0.7736992835998535,0.6512568593025208,0.001,0.8418534398078918,0.7114938497543335,0.7302083373069763,0.7241225838661194,0.8386338353157043,0.8050518035888672,0.6473958492279053
6,0.7975290417671204,0.7951129674911499,0.5966240167617798,0.001,0.8531323075294495,0.7372519373893738,0.7130208611488342,0.709833562374115,0.862397313117981,0.7829070687294006,0.6536458134651184
7,0.807263195514679,0.805469274520874,0.5592567324638367,0.001,0.8608881235122681,0.7548483610153198,0.7145833373069763,0.7225211262702942,0.9188238382339478,0.7696048617362976,0.659375011920929
8,0.8216398358345032,0.8204217553138733,0.519214928150177,0.001,0.8643190860748291,0.775589644908905,0.6536458134651184,0.6686249375343323,1.0471845865249634,0.7073619365692139,0.6005208492279053
9,0.8359416127204895,0.8350713849067688,0.47822749614715576,0.001,0.8719742894172668,0.7930363416671753,0.792187511920929,0.7893370389938354,0.6347213983535767,0.833429753780365,0.7505208253860474
10,0.8715837001800537,0.8709092140197754,0.36748793721199036,0.0005,0.9048766493797302,0.8433545231819153,0.8510416746139526,0.8529157042503357,0.4533730745315552,0.8806469440460205,0.8223958611488342
11,0.8842381238937378,0.8838983774185181,0.33338791131973267,0.0005,0.9097607135772705,0.8598277568817139,0.817187488079071,0.8143641948699951,0.541083037853241,0.8510758876800537,0.7828124761581421
12,0.8925496339797974,0.8922166228294373,0.30808576941490173,0.0005,0.9155884981155396,0.8690378069877625,0.8489583134651184,0.8490880727767944,0.4524504840373993,0.8733624219894409,0.8333333134651184
13,0.9029576778411865,0.902819037437439,0.2822866141796112,0.0005,0.922204852104187,0.8831897974014282,0.7906249761581421,0.7852888703346252,0.648176372051239,0.8261864185333252,0.7526041865348816
14,0.9097716212272644,0.909569263458252,0.26160067319869995,0.0005,0.9285770058631897,0.8926993608474731,0.8239583373069763,0.8208498954772949,0.5599680542945862,0.859786868095398,0.7984374761581421
15,0.9361287951469421,0.9360604286193848,0.19758284091949463,0.00025,0.9468346834182739,0.9228004217147827,0.8817708492279053,0.8825955390930176,0.3779541552066803,0.9036672115325928,0.8598958253860474
16,0.940771222114563,0.9406642913818359,0.17913182079792023,0.00025,0.9527867436408997,0.9293148517608643,0.8979166746139526,0.8985424637794495,0.33908024430274963,0.9138211607933044,0.878125011920929
17,0.9446648955345154,0.9445515275001526,0.17112213373184204,0.00025,0.9560186862945557,0.9342568516731262,0.890625,0.8903218507766724,0.36414098739624023,0.9038151502609253,0.8760416507720947
